id,tweet
1820,allah yarusa asiri yakuma fito dashi lfy
1821,muna jira      allah ya  ara basira   aukaka da kuma imani  amin
1822,saboda haka kafa i alheri ko kayi shiru
1823,wnn hk yake hajjaju
1824,ubangiji ka dauki shugancin dukan shuganbannai
1825,allah ya gafarta masa mun rasa sarakuna biyu acikin kwanakin nan a arewa
1826,abun mamaki da yawa yake  to wai ita arewa ba a najeriya take bane  wani abun kamar da asiri a ciki  allah ya kyauta ya iya mana
1827,hmm ba girim girim b de   allah tayi kyau
1828,addu a da kulawa sune abin kulawa a wannan lokacin  hummm  akwai matsala  muna da yakinin allah zai bamu mafita albarkan al qur ani
1829,mashaa allah allah talakawa su samu hanyar cin abinci
1830,duniya kainan allah kakarawa annabi daraja
1831,ameen ya allah   lallai addu a itace mafita  allah ya iyar mana ya bamu da sauki
1832,allah sarki baiwar allah       allah ya baki lafiya
1833,malan nasiru el rufai guduma mai fasa karya    malan double double
1834,mash allah    yayi kyau
1835,ameen dan arzikin annabi saw   amma wai dan allah yaushe za a adawo da kallon labarina
1836,ameen summah ameen  from ghana
1837,masha allah  ubangiji allah ya basu zaman lafiya da zuri a dayyiba   amin
1838,rahama  ar sadau   allah ya qara shiga lamarimmu ubangiji yasa mudace duniya da lahira
1839,allah ya kareka da ga shirin makiya allah yabamu lafiya da zaman lafiya wa musilmin duniya baki daya amiin
1840,allah ya biya mai gida
1841,ana cigiya fa kuka ce   shi xae kawo kansa kenan     toh allah y shirya mu baki daya kuma yasa mufi karfin xukatanmu aminn
1842,allah ya tsare mana
1843,babu wani kalubale  kawai ya yi aikin shi babu sata  shikenan
1844,happy birthday  allah yakarawa rayuwa albarkah
1845,yanxu tana nan tana saka maka albarka ta dauka kai dan arziki ne   this one weak me very well wllhy
1846,dan allah a saya mana makamai da ku innan abawa maaikatanmu na staru bama sturon kurona kidnapping muke sturo da kuma bandits
1847,ai ba anan tsiyar take ba  allah dai yasa ba zasu aikin baban gwiwa ba
1848,allahumma innaka afuwwun tuhibbul afwa fa afu annaa
1849,yar gasa inasun irin wankan da keke wlh
1850,ina matukar san ake hangen haka a kasata  saboda hakan yana bada damar sake shirin dinkewa  barkanmu da samun yanci
1851,allah yakarmu da kariyarsa
1852,davido yayi gaskiaa allah ya kara tsare mana imanin mu
1853,allahu akbar allah cigaba da haska masa kabarinsa we really missed this sheikh may allah forgive him
1854,sambo namu   allah ya kara daukaka
1855,allah ya kare mu ya kare addininmu
1856,ya allah ka kawo mana qarshen wannan musiba
1857,director kayi gaskiya allah ya bada lada
1858,wayyo allah wallahi tana jin india  dan allah inzo akuya min
1859,allahu akbar muma allah yasadamu da imamun anbiya muhammadurasulullah  s a w   amiin
1860,yaji tsoron allah akan halin da talakan nigeria    yake ciki
1861,masha allah haka akesu da musulmi yarinka timakawa da wanda baida shi wlh haka nan kasar libya wasu larabawa kobada azumi ba suna rabawa masu bukata abinci allah ya saiyeya lada cikin mizami amin
1862,binta bula kinyi kyau
1863,ma shaa allah allah y ciki musu burikansu n alkhairi duniya d lahira
1864,a gaskiya shirin labarina ya yi maana malan har kuka sai da nayi
1865,da gaskiyan ki
1866,haka zalika idan aure kike so  ina taya ki adduar allah   ya baki na gari wanda zaki soshi don allah shima ya soki don allah badan wani abun duniya ba
1867,gaskiya ne allah ya bamu ikon koyi da      annabi muhammadu rasoolullah
1868,allah miki albarka rahama
1869,na mishi murna wlh
1870,allah ka yaye mana wannan annoba amin
1871,allah ya taimaka kuma allah yarufa mana asiri i wish you more success in your future
1872,haba ai dimukuradiya sai kasa ta nigeria kasa ta ta gado
1873,allah zai saka musu
1874,wannan abu yanada kyau
1875,allah ya  ara basirah ya yi wa sana a albarka amman ki daina zanen mutum ko abu mai rai kasancewar hakan haramun ne a musulunci proud of you yobeans
1876,wllh sai karasa ma mai xakace a wannan lamari didda haka baxumu gajiya da rokwon allah yakawo karshe wannan masifar
1877,innalillahi   allah ya kawo mana karshen abun
1878,jinjina ga za a uran jami an tsaronmu  duk da kasancewar sunada  arancin kayayyakin aiki amma hakan be karya musu gwiwa wajen cigaba da fatattakan  an ta adda da barayin daji  bravo   asanyatakun
1879,aje a adawo sai gafiya   ai up united
1880,allah yasa ganduje yaji
1881,wannan ra ayin su kenan  mu dai allah ya bamu shugabanni na gari
1882,saiti baba buhari me nijeriya
1883,allah yakawo mana karshe wadannan musibun
1884,nice one sarki mai fkd
1885,innalillahi wa inna ilayhir rajiun  allah ya jikanshi yasa ya huta
1886,gyada mai sihiri ka bara kaga 2 ka murza kaga 4 ka tamna kaji gardi   dan hausa ba bagwari ba
1887,wllhy yayi daidai  allah ubangiji ya gafartawa malam abba kyari
1888,to nidaii kam sai hamdala wlh  da qyar nasha  yafi da qyar aka kamani yau dinnan  ba sauki ciwon arne kenan
1889,allah ya albarkaci rayuwar ku allah ya baku maza je nagari
1890,ameen  ya shiryamu baki daya
1891,gaskiyar ka haka take hon  gudaji  kuma ka fi da yawan yan bokon da suke iqirarin sun iya turancin  be who you re and say what you feel  proud of you for being real
1892,allah ya masa rahama yasa aljanna ce makoma
1893,fatan alkhari kawae bulama
1894,gaskiya lukman ba karamin son sumaiyya yake ba wannan ba karamin sacrifice bane  na jinjina masa
1895,allah yabani wacce take sona irin son da sumayya takewa mahmud      yabani mace me irin kyautar laila
1896,masha allah  allah ya dafa musu ya taya su riqo
1897,lol    to allah kara lafiya  rahamaibrahimsadau
1898,gsky sosaiii mahhh
1899,allah yajikan malam ameeeen
1900,gaskiya yayi magana mai ma ana kuma yayi kokari wajen bayyana manufarsa acikin yaren hausa
1901,tohh    muda attalakkawa    maizamuce       sai dai muce allah yataimaka muna bakidaya
1902,jiya fa ka burge ni wlh duk da dae saboda bukatar kankana
1903,allah ji kan musulmi
1904,allah sa mudace da daren ya hayyu ya qayyum
1905,is my pleasure sir allah ya kara basira
1906,toh allah yasa hakane allah yakare manashi
1907,kaji tsoron allah fa
1908,shirin zuwan zaben atiku allah ya bashi nasara ameen
1909,toh allah yasa a samu wakili na gari
1910,all the best allah yataimakeku baki day
1911,wannan lamari ya allah   kai mana magani
1912,mu dai rahma dan allah ki kawo mana mati a maiduguri
1913,big girl allah ubangiji yakara warayuwa albarka
1914,allah ya jaddada rahama a gareta amen
1915,ba a canzawa tuwo suna  kwankwasiyya amana
1916,allah ya fika allah shike saka cuta a duk inda yaso da izinin allah hakan bazata faruba ka fadi alkhairi ko kai shru haka annabi yace kai kullun bakinka fadin sharri
1917,wannan gaskiya ne wallahi hisbah kun kyauta
1918,wannan shine zance na gaskiya  kuma wallahi munga abin ayaba da san barka da kikayi na bada talllafi ga mabuk ata allah ya saka miki da gidan aljannah diddaus
1919,gamji mazan pama allah shi kyautata makwanci
1920,allah ya jikan marigayi
1921,duniya juyi juyi inji kwado  america    ta shiga wani hali  allah ya kiyaye
1922,allah ya gafarta mana bakidaya  toooo subhanallah
1923,mutanen garin kano sunda tarbar baki  sunada ilimin addinin musulunci  sunada manyan kudade  da manyan malamai  saikuma kya wawan yan mata  kano kenan ko damai kazo anfika wlh
1924,kullu nafsin za i atul maut                 allah yaji an iyan zazzau alhaji muhammadu bashar aminu  allah yakai haske  uburi yakuma gafarta kurakurai  allah ya kyautata makwanci
1925,shi miyar kukan        allah ya rufa asiri
1926,heartbreaking   allah ya bayyana shi
1927,gaskiya ne babbar y rinya reply yana da amfani awajen fans naki  god bless your family
1928,sweet 6ter in paris  thank almighty god  but kk tafi ba gaiyata    ko muxo murakaki airport ne mudawo
1929,sannunsu da qoqari madallah sunbi sun hana mutane sakat
1930,eh wanan yayi
1931,wasa farin girki wannan lamari zai bada sugar
1932,allah yayiwa karatunta albarka
1933,adeji tsoron allah wlh asan miye ake fada azumi ne
1934,natayasu murna sabida ke
1935,baiji dadin bana ba  ya allah ka kawo wa talaka dauki
1936,toh nima fa ina sonta saboda haka kazo muyi shadin duk wanda yayi winning shi keda
1937,allah ya shiga tsakanin na gari da mugu allah ya kara kare yan kasar mu nigeria
1938,allah ya karama lfy da nisan kwana king
1939,in allah ya yarda ba za ta munana ba  alfarmar rasulullah    ya allah ka karya ta
1940,ameen ameen  allah yakaimu lokacin  sai muga wacce zaayi wuf din daita
1941,ba abunda zai faru    dama  barcelona ta saba lashe gasan kofin la liga
1942,please akawo zakunan nigeria zasu taimaka
1943,sista sadau kicewa nakusan turowa magabata na fa
1944,fatan alkhairi gami da addu ar allah ya basu zaman lpy mai dorewa ameeem
1945,ikon allah   haryakai gahakan allah kai muna maganin wannan annobar   lallai bana se allah ko ana aikin hajji
1946,allah mun tuba  allah idan ka  addara mana tsawon rai  don tsarkin mulkinka kada ka maimaita mana irin wannan shekarar a rayuwarmu
1947,allah ka isarmuna zulum nekawai kesunmu
1948,that s mother s for u    allah tabbatar da alkairi
1949,allah sarki tayar tasuma tayi faci  muna bacci sukuma suna daji suna fama allah ya taimaki sojin nigeria
1950,allah rabamu da masifa
1951,ni zan zamo na biyun insha allah
1952,masha allah  allah subhanahu wata ala yakarawa rayuwa albarka
1953,alhamdulillah wallahi wannan abun da sukai yayi kyau sosai   allah  ya kawo mana karshin wannan cutar  baxan fade sunan taba dumin na tsani ta
1954,allah dada haske zuwa gareka malam  allah ya gafarta maka alfarman wannan watan
1955,allahu ya karba  allah kuma ya kara wa shugaban kasata lafiya da basirar ciyar da kasar gaba  a m e e n
1956,rahma sadau ina gaisuwa tare da fatan alkhairi allah yasa mugama lapia
1957,adduarmu indai mu talakawan kano indai ba alkhairi kar allah yabashi ikon xuwa
1958,allah kasa in mun je bikin a gan mu a bamu rice
1959,shikenan  a sanina a tsarin musulunci idan mutun daya yace ya yafe tun shikenan a nan duniya  sai dai anzo lafira wannan tsakani da allah allah yasa mu gane  ya qara karemu daga miyagun qaddarore
1960,can nagano wata a massalaci itama ta dage allah ka mallaka min falalu dorayi
1961,mhm allah yayi mana karshe mai kyau ya allah
1962,43 innocent people  sai kace kaji    we re begging you in the name of allah  wanda alhakin tsaro yake hannun su su sauka daga mukaman su  tunda sun gaza    please  zabarmarimassacre ya rabbi
1963,allah yasa muna cikin masu kai karshen 2021  itama
1964,ooe  finally rahama don fall in love  lallai tahajjut tayi hadi  congrats
1965,king of kannywood   anji jiki kenn    insha allah wann shirin zamu kalleshi
1966,allah ya kai mu
1967,slm wlh kuna bani daria   wani sa in a duk lokacin da bana komai kawai sai in shigo shafin na dinga karanta hirar rakin mutane harda ma nata wannan ya yabe ta wancan ya gaya mata magana allah sar
1968,ina lillahi wa inna ilaihi raajiun         allah ya jikan shi allah ya yafe masa zunuban shi allah ya karbi bakwancin shi allah yasa iyakar wahalar kenan
1969,tsoho mai ran karfe  kaga jiya kaga yau kuma kanasa ran ganin gobe
1970,ya allah   its part of her destiny  allah ya raba mu da mummunan kadddara ameen
1971,allah ubangiji kasaka musu
1972,allah ya sanyaya kabarin su
1973,alhmdlhh allah ubangiji yh sa munada rabo
1974,sai naji ina kishi wlh amma kar ka damu ina  kaunar ka tunda kana san  yar gullisuwa ta
1975,wata sabuwa kuma  allah shi kyauta
1976,allah ya bani kudi masu yawa da albarka
1977,gomnonin arewa a ina kuke ko kuna baccine  masu kishin yayan su zasu koma makaranta  amma ku ko kula  allah ya shirye ku  bakayi ba sam
1978,toh allah ya kara mana lafiya da zaman lafiya da kuma abun da lafiya za taci
1979,kullu nafsin za ikatul maut   muna mi a  ta aziyarmu ga daukacin al ummar musulmi   wa                 yan nijar   allah ya gafartamasa
1980,shifa yanzu alaramma malam sulaiman kakarsa ta yanke sa a domin kuwa daga birnin kanon dabo sai amurka  ina taya ango da amarya munar aure karo na biyu
1981,allah nagode maka daka halicceni musulmi
1982,ma boss godiya nake allah yayi taimako
1983,gaskiya babu wanda zai yi riqo kamar sunusi
1984,irin wannan mukeso muringa gani a nigeria
1985,gya a mai sihiri  a  ara aga biyu  a murza a ga hu u  a tauna  watsa a baki  a ji gar i
1986,7      subhanallah  allah ya tsare imaninmu ameen
1987,allah kara lpy king of the king
1988,tab to allah ya kiyaye yai musu mafita tabbas mumini baya gujewa qaddarar sa
1989,allah yayi muna maganin wannan tashin hankali
1990,allah yasa muyi kyakkyawan karshe
1991,shekara bata gadon shekara     up leicester
1992,allah ya tabbatar da alkhairi mijin hajiya
1993,ameeen ya rabbi allah sir
1994,allahumma innaka afuuwun tuhibbul  afwa fa afu  annaa
1995,amin ya rabbi oga directa  allah ya saka da alkhairi  ya kuma biya duka bukatunka na alkhairi  amin
1996,allah ya kiyaye gaba kuma a dinga kula
1997,barka da arziki our one and only binta kutigi
1998,allah ya bada sa a crush  all the best      matiazazzauonfebruary7 at ado bayaro mall kano
1999,that s nice allah yakaimu mu sha shagali
2000,abinda shugaba buhari yakamata yayine tunbaya rokona shine allah yasahankan zaikawo cigaba wurin dakile yakida ta addanci akasarmu nigeria
2001,almajirc daban karatun qur an daban so ina ganin tsarin kawai zaa gyara allah yasa mu dace
2002,kudi abun jindadi  ko mahaukaci yasanku  allah yakara mana wadatar zukata
2003,gaskiya shirin labarina season 3 zai bada citta ga dukkan alama  allah yaqara basira malam aminu saira
2004,alhamdulillah gaisuwa maitarinyawa ga reka komai need need
2005,fatan alkhairi jaruma ta
2006,tantabara uwar alqawari komai dare gida xata kwana
2007,hahahahah pdp duka state 9 ce fa akayi announcing    gaskiya kunyi saurin kariya  sama da su baba    munyimasu warwas
2008,hahahahah      lokacin oga sadiq ana matsayinka  ubantani  washa kuma kafin ta washe  fatimah kk kafin ta zama celebrity  allah ya qara muku arziki da kyakkyawan karshe
2009,baban abba ganduje   allah yasa jinkiri yazamo muna alheri
2010,ziyarar hubbaren ibn fodio a sokoto   fatan alheri
2011,kafadi gaskiya sarki mai gajeren zango
2012,allah yasa can babu kidnapping kaga sai muyi sharhole amm muddin ansami boko haram ko wasu masu tada kayan baya dawowa earth xanyi
2013,allah dai ya tsare yawale
2014,allah yakara daukaka n basira sarki
2015,lokaci na farko da yayi abunda naji dadinsa matuka
2016,subhanallah allah ka kawo mana dauki
2017,gsky bbc kun jima baku lbr mai dadi ba kamar wannan
2018,tsintsiya madaurin ki daya
2019,kin fi kyau a haka
2020,tin ina yaro inna tsinci kudi sena siyi masa harkawo ynxu bandenava kutayani da addua nasamu kudi dama nagaji da tuwon gida sekun gaji da kawomin order     allah ykawo ciniki
2021,allah ya jikansa yasa aljanna ce makomarsa
2022,banba darecto kenan dorayi gaisuwa kak
2023,babban yarinya queen rahama
2024,but ban taba ganin falalu na rawa ko waka ba  he is a gifted and talented director  sai kuma yena fita a wasu films din yenzu
2025,sosai fa  sannan ni bani ganin laifin sumayya  so ne zaya iya sa mutum yayi abunda yafi haka ma  allah kaimu next week lfy
2026,allah swt yasa mudace    ameen ameen ya rabbi
2027,kai jama a allah yakyau tata nagaba mukuma allah kakare mu daga sharrin ma sharranta
2028,godiya nake oga director
2029,wlh is a man of truth  intergrity and honest   ppl of kano loose  amma allah yasa haka shi yafi alkhairi   sunusilamido  kano
2030,allah dai ya mana mekyau kawai  amma zamaninnan sai du a i  kawai dai we shall never change ur originality for sake of others
2031,subhanallahi  ya yi rubutun nan jiya  ya kuma rasu yau  kai  allah ka kar i ranmu muna masu imaani da kai  take note
2032,allah ya kawo mana sauki wannan al amari ameen ya allah
2033,ni yadinka neh ma yamin kyau darekta
2034,ameen summa ameen wannan abu dey sai addua  dole mu kai kukan mu ga shugaban nin mu da kumah manyan jamiyan tsaru mu
2035,matsalar ce ai guda  aya take bata chanxawa adik lokacin da kai yunkurin kawo gyara wa  asa tohm tabbas  kwanan ka ya kusa  arewa saide wa anda allah ya karesu  mu dai fatan mu ubangiji allah ya
2036,haka yake sadau allah yakara daukaka yarabaki da iyayenki lpy
2037,kwal uba    covid   20 is loading allah ya tsaremu
2038,subhanallah       allah ubangiji ya maida mafi alheri
2039,allah yaci gaba da tuna asirin su allah yaji kan my hero
2040,allhamdulilah    bincike nada kyua kafin aure
2041,muna godiya matanen mu na legas suma sunce baba buhari next level dodaaaaar
2042,kai kai tabdijam nidai kawai jallabiyata zangoge da safe inyi sallah raka a biyu incigaba da cin abinci masha allah       allah ya karbi ibadunmu
2043,asha ruwa lafiya oga
2044,dawisu uban ado
2045,gaskiya kannywood kuna da jarumai masu matukar kyau
2046,ai dama muna biya  kuma hakan ba shi ne zai sa mu daina bah    mu a koda yaushe addu ar mu iya che                 ya allah ka hore manah duk abinda xamuyi  muyi shi cikin sau in
